filename,xmin,ymin,xmax,ymax,width,height,class
004329.jpg,82,163,126,266,500,375,person
004329.jpg,166,163,213,309,500,375,person
004329.jpg,227,161,268,307,500,375,person
004329.jpg,288,158,323,270,500,375,person
004329.jpg,345,144,375,271,500,375,person
004329.jpg,298,156,376,333,500,375,person
008513.jpg,1,5,479,375,500,375,person
001537.jpg,414,87,500,243,500,332,person
001537.jpg,363,241,500,313,500,332,diningtable
001537.jpg,104,16,367,332,500,332,person
001537.jpg,385,212,408,278,500,332,bottle
006258.jpg,2,11,374,421,375,500,aeroplane
007146.jpg,124,43,462,367,500,374,bird
008275.jpg,44,24,459,331,500,357,aeroplane
003320.jpg,333,80,490,333,500,333,person
003320.jpg,207,83,362,333,500,333,person
003320.jpg,1,71,185,333,500,333,person
003320.jpg,210,159,236,211,500,333,person
003320.jpg,180,166,196,206,500,333,person
003320.jpg,10,162,53,220,500,333,person
003320.jpg,288,136,323,181,500,333,person
005989.jpg,140,130,408,273,500,375,motorbike
005989.jpg,213,96,355,260,500,375,person
001523.jpg,139,165,500,375,500,375,horse
001523.jpg,285,99,441,372,500,375,person
007152.jpg,28,44,91,113,500,334,aeroplane
007152.jpg,47,151,111,212,500,334,aeroplane
007152.jpg,65,239,127,299,500,334,aeroplane
007152.jpg,189,143,255,205,500,334,aeroplane
007152.jpg,164,29,228,96,500,334,aeroplane
007152.jpg,397,15,462,83,500,334,aeroplane
008261.jpg,109,179,161,244,332,500,person
008261.jpg,56,3,238,265,332,500,boat
009619.jpg,210,137,306,251,500,375,dog
005023.jpg,207,266,259,339,394,500,bird
002994.jpg,164,280,309,338,500,375,car
002994.jpg,67,282,147,328,500,375,car
003452.jpg,86,300,257,471,333,500,diningtable
003452.jpg,173,328,325,500,333,500,chair
003452.jpg,61,282,90,414,333,500,chair
003452.jpg,70,301,185,475,333,500,chair
003452.jpg,109,267,150,306,333,500,chair
003452.jpg,213,274,247,320,333,500,chair
003452.jpg,263,287,311,338,333,500,chair
008936.jpg,92,214,210,341,500,375,chair
008936.jpg,4,294,75,375,500,375,chair
008936.jpg,29,199,121,306,500,375,chair
008936.jpg,206,174,257,238,500,375,chair
008936.jpg,247,197,320,278,500,375,chair
008936.jpg,276,168,309,191,500,375,chair
008936.jpg,301,178,351,219,500,375,chair
008936.jpg,317,162,352,181,500,375,chair
008936.jpg,344,159,364,179,500,375,chair
008936.jpg,362,169,380,181,500,375,chair
008936.jpg,372,174,419,223,500,375,chair
008936.jpg,449,162,486,196,500,375,chair
008936.jpg,422,164,441,192,500,375,chair
003863.jpg,75,111,349,179,500,335,boat
003863.jpg,189,91,324,335,500,335,person
003877.jpg,281,227,368,322,500,375,pottedplant
003877.jpg,42,188,225,348,500,375,pottedplant
003877.jpg,307,51,376,95,500,375,pottedplant
003877.jpg,91,83,479,308,500,375,sofa
003877.jpg,179,171,289,351,500,375,person
003877.jpg,230,171,272,229,500,375,head
003877.jpg,201,276,224,291,500,375,hand
003877.jpg,254,286,275,300,500,375,hand
003877.jpg,171,319,212,340,500,375,foot
003877.jpg,211,327,239,355,500,375,foot
009382.jpg,1,236,333,500,333,500,motorbike
009382.jpg,34,75,305,485,333,500,person
009382.jpg,151,75,220,165,333,500,head
009382.jpg,132,322,175,354,333,500,hand
009382.jpg,35,419,72,487,333,500,foot
009382.jpg,11,1,149,370,333,500,person
009382.jpg,68,1,128,52,333,500,head
009382.jpg,78,203,105,249,333,500,hand
009382.jpg,7,314,44,367,333,500,foot
001906.jpg,103,147,393,272,500,301,cat
004856.jpg,28,1,335,496,368,500,cat
005590.jpg,21,75,309,316,500,316,cat
005590.jpg,234,59,333,252,500,316,cat
005590.jpg,314,47,500,316,500,316,cat
002599.jpg,70,43,425,364,500,375,motorbike
002599.jpg,1,100,161,316,500,375,motorbike
006933.jpg,165,19,500,315,500,332,horse
006933.jpg,4,36,160,332,500,332,horse
001084.jpg,116,176,212,458,318,480,horse
001084.jpg,99,101,225,337,318,480,person
001084.jpg,153,104,193,148,318,480,head
001084.jpg,102,292,122,319,318,480,foot
004842.jpg,323,92,500,330,500,333,sheep
004842.jpg,79,107,321,333,500,333,sheep
004842.jpg,128,33,271,156,500,333,sheep
004842.jpg,274,1,422,139,500,333,sheep
004842.jpg,1,1,108,208,500,333,sheep
005584.jpg,334,192,488,319,500,375,car
000417.jpg,174,82,369,375,500,375,cow
006066.jpg,343,235,500,333,500,333,sofa
006066.jpg,47,266,204,332,500,333,chair
006066.jpg,150,120,339,264,500,333,tvmonitor
004671.jpg,49,1,283,497,317,500,bottle
003678.jpg,237,70,334,143,500,332,tvmonitor
003678.jpg,237,88,490,326,500,332,person
003678.jpg,1,1,157,257,500,332,person
003678.jpg,65,236,103,332,500,332,bottle
003678.jpg,2,239,500,332,500,332,diningtable
004117.jpg,89,56,427,328,480,348,horse
004117.jpg,174,52,277,209,480,348,person
005209.jpg,82,75,416,299,500,333,car
002566.jpg,238,144,367,196,500,375,bus
002566.jpg,34,181,104,207,500,375,car
002566.jpg,425,165,443,180,500,375,car
002566.jpg,155,174,203,188,500,375,car
002566.jpg,237,170,251,199,500,375,person
002566.jpg,182,170,199,199,500,375,person
002566.jpg,169,171,182,198,500,375,person
002566.jpg,133,181,146,206,500,375,person
009433.jpg,79,147,387,286,500,354,train
009433.jpg,475,189,495,245,500,354,person
009433.jpg,446,173,467,228,500,354,person
009433.jpg,386,192,402,236,500,354,person
009433.jpg,363,192,381,243,500,354,person
009433.jpg,61,201,74,232,500,354,person
009433.jpg,195,178,210,221,500,354,person
006714.jpg,3,79,373,500,375,500,person
008739.jpg,71,341,90,421,333,500,person
008739.jpg,95,351,113,412,333,500,person
008739.jpg,113,348,131,414,333,500,person
008739.jpg,149,359,163,375,333,500,car
008739.jpg,199,358,214,376,333,500,car
008739.jpg,164,364,204,399,333,500,car
008739.jpg,229,348,263,369,333,500,car
008739.jpg,202,366,333,489,333,500,car
002572.jpg,135,98,173,195,500,333,bottle
002572.jpg,118,142,136,195,500,333,bottle
002572.jpg,370,156,500,327,500,333,chair
002572.jpg,339,125,429,273,500,333,chair
002572.jpg,369,89,407,161,500,333,chair
002572.jpg,121,30,150,107,500,333,person
002572.jpg,148,22,182,106,500,333,person
002572.jpg,201,18,245,86,500,333,person
002572.jpg,243,23,288,87,500,333,person
002572.jpg,358,64,396,112,500,333,person
002572.jpg,282,89,401,288,500,333,person
002572.jpg,242,85,309,175,500,333,person
002572.jpg,33,73,210,333,500,333,person
002572.jpg,220,82,263,177,500,333,person
002572.jpg,197,77,239,175,500,333,person
002214.jpg,365,108,500,248,500,375,bus
002214.jpg,191,80,323,280,500,375,train
002214.jpg,188,149,203,227,500,375,person
002214.jpg,384,181,402,206,500,375,person
000403.jpg,157,90,486,372,500,375,cat
004895.jpg,253,20,490,297,500,371,pottedplant
003122.jpg,5,265,116,340,500,375,bottle
003122.jpg,412,254,437,318,500,375,bottle
003122.jpg,33,78,192,375,500,375,person
003122.jpg,176,85,352,375,500,375,person
003122.jpg,309,68,500,375,500,375,person
007344.jpg,109,54,445,347,500,375,cat
007344.jpg,89,1,198,71,500,375,pottedplant
007344.jpg,213,1,305,99,500,375,pottedplant
007344.jpg,284,2,447,121,500,375,pottedplant
007344.jpg,425,3,500,120,500,375,pottedplant
001053.jpg,24,11,285,482,323,500,dog
007422.jpg,116,135,398,284,500,333,car
003644.jpg,291,104,461,281,500,281,person
003644.jpg,236,101,331,194,500,281,person
003644.jpg,86,110,231,281,500,281,person
003644.jpg,1,176,84,279,500,281,chair
003644.jpg,145,182,373,272,500,281,diningtable
003644.jpg,461,178,499,281,500,281,chair
007436.jpg,104,61,380,375,500,375,person
007436.jpg,420,255,500,375,500,375,person
000359.jpg,263,266,388,479,432,500,dog
000359.jpg,25,13,288,481,432,500,person
000359.jpg,39,84,420,426,432,500,chair
008063.jpg,325,97,426,297,500,375,chair
008063.jpg,53,105,157,301,500,375,chair
008063.jpg,208,107,294,286,500,375,chair
007350.jpg,219,233,459,360,480,360,diningtable
007350.jpg,4,197,182,328,480,360,diningtable
007350.jpg,87,181,141,207,480,360,chair
007350.jpg,91,209,162,296,480,360,chair
007350.jpg,177,227,258,335,480,360,chair
007350.jpg,277,206,328,266,480,360,chair
007350.jpg,171,75,245,360,480,360,person
007350.jpg,208,75,235,113,480,360,head
007350.jpg,214,196,231,211,480,360,hand
007350.jpg,245,87,316,281,480,360,person
007350.jpg,251,88,278,124,480,360,head
007350.jpg,265,216,279,234,480,360,hand
001721.jpg,229,169,383,341,500,341,person
001721.jpg,229,193,309,324,500,341,person
001721.jpg,409,224,499,309,500,341,person
001721.jpg,371,223,401,273,500,341,person
001721.jpg,474,231,497,243,500,341,person
002228.jpg,78,177,106,197,500,375,bus
002228.jpg,57,195,74,207,500,375,car
005547.jpg,171,175,320,368,500,375,cow
005547.jpg,48,150,447,347,500,375,car
005547.jpg,439,148,471,269,500,375,person
009584.jpg,178,4,263,104,500,375,cat
009584.jpg,323,174,487,358,500,375,cat
009584.jpg,256,225,409,375,500,375,cat
008856.jpg,50,3,500,375,500,375,cat
001872.jpg,153,22,355,342,500,375,sheep
001682.jpg,3,86,372,333,500,333,person
001682.jpg,34,11,500,330,500,333,person
001682.jpg,302,60,500,316,500,333,bottle
006847.jpg,68,139,180,300,500,335,horse
006847.jpg,187,96,397,286,500,335,horse
006847.jpg,235,67,297,214,500,335,person
006847.jpg,85,91,139,242,500,335,person
005396.jpg,8,132,226,344,500,475,tvmonitor
005396.jpg,37,156,201,291,500,475,person
005396.jpg,269,122,486,475,500,475,person
004936.jpg,2,1,500,357,500,375,bicycle
000588.jpg,264,292,320,337,500,375,sheep
000588.jpg,245,275,286,313,500,375,sheep
000588.jpg,264,263,291,289,500,375,sheep
000588.jpg,309,264,334,302,500,375,sheep
000588.jpg,162,283,187,316,500,375,sheep
000588.jpg,142,268,173,291,500,375,sheep
000588.jpg,1,288,21,318,500,375,sheep
009221.jpg,57,65,421,277,500,333,cat
000563.jpg,164,165,450,210,500,375,boat
004705.jpg,394,181,455,226,500,330,bus
004705.jpg,1,206,104,270,500,330,car
002374.jpg,126,143,312,241,500,332,bus
002374.jpg,65,200,123,235,500,332,car
006674.jpg,41,58,250,500,332,500,cat
000211.jpg,48,262,244,349,500,375,cow
006660.jpg,47,273,295,378,500,400,car
006660.jpg,1,200,164,262,500,400,boat
006660.jpg,276,1,500,292,500,400,boat
005369.jpg,310,220,387,255,500,375,boat
004077.jpg,40,241,103,298,500,375,dog
004077.jpg,202,165,238,219,500,375,horse
004077.jpg,211,146,231,189,500,375,person
001669.jpg,21,75,364,337,375,500,cat
000577.jpg,1,1,479,333,500,333,horse
003056.jpg,274,255,368,333,500,375,diningtable
003056.jpg,259,244,286,330,500,375,chair
003056.jpg,278,248,308,330,500,375,chair
003056.jpg,352,252,366,262,500,375,chair
003056.jpg,331,239,356,253,500,375,bottle
003056.jpg,329,262,355,281,500,375,bottle
003056.jpg,328,285,356,305,500,375,bottle
003056.jpg,324,308,354,328,500,375,bottle
003056.jpg,358,285,390,338,500,375,bottle
003056.jpg,359,337,394,375,500,375,bottle
003056.jpg,325,345,351,375,500,375,bottle
003056.jpg,63,245,140,329,500,375,sofa
003056.jpg,46,232,97,266,500,375,chair
002348.jpg,186,135,299,253,500,333,aeroplane
002348.jpg,61,114,179,230,500,333,aeroplane
001899.jpg,397,195,478,243,500,332,car
001899.jpg,298,195,335,227,500,332,car
001899.jpg,278,207,299,226,500,332,car
001899.jpg,227,208,248,225,500,332,car
001899.jpg,108,212,147,238,500,332,car
001899.jpg,153,208,171,224,500,332,car
001899.jpg,22,209,48,226,500,332,car
001899.jpg,55,212,74,225,500,332,car
001899.jpg,76,203,103,224,500,332,car
001899.jpg,167,206,225,289,500,332,motorbike
001899.jpg,174,177,225,267,500,332,person
001899.jpg,248,207,264,222,500,332,car
001899.jpg,263,207,275,219,500,332,car
008103.jpg,3,136,500,368,500,374,sofa
008103.jpg,207,72,326,374,500,374,person
008103.jpg,251,71,294,127,500,374,head
008103.jpg,233,255,258,288,500,374,hand
008103.jpg,228,314,257,345,500,374,foot
008103.jpg,251,349,282,374,500,374,foot
007230.jpg,265,124,362,294,500,375,sheep
007230.jpg,132,78,241,221,500,375,sheep
008665.jpg,57,15,452,325,500,333,car
008665.jpg,355,17,446,56,500,333,sofa
008665.jpg,1,1,22,68,500,333,person
008665.jpg,21,1,47,66,500,333,person
008665.jpg,383,22,449,75,500,333,sofa
006648.jpg,293,2,435,334,500,334,bottle
006648.jpg,3,1,463,332,500,334,person
006648.jpg,372,204,416,285,500,334,person
006648.jpg,312,183,346,283,500,334,person
001127.jpg,42,125,203,330,500,375,dog
001127.jpg,195,136,295,288,500,375,dog
001127.jpg,283,113,496,241,500,375,dog
001127.jpg,1,2,500,337,500,375,sofa
005355.jpg,7,116,426,298,500,375,train
005355.jpg,451,183,492,216,500,375,train
006884.jpg,3,2,242,178,500,276,car
009209.jpg,139,105,274,213,500,375,motorbike
009209.jpg,146,86,225,202,500,375,person
008117.jpg,353,32,403,123,500,375,bird
008117.jpg,218,213,397,375,500,375,bird
008117.jpg,51,254,133,375,500,375,bird
008117.jpg,206,151,382,265,500,375,bird
007224.jpg,144,107,291,221,500,332,train
003042.jpg,29,115,100,180,500,375,chair
003042.jpg,178,132,248,193,500,375,chair
003042.jpg,2,94,121,147,500,375,diningtable
003042.jpg,169,101,321,174,500,375,diningtable
003042.jpg,100,187,407,366,500,375,diningtable
003042.jpg,323,120,500,195,500,375,diningtable
003042.jpg,89,85,220,294,500,375,person
003042.jpg,321,75,496,372,500,375,person
003042.jpg,36,182,129,343,500,375,chair
003042.jpg,132,12,167,84,500,375,person
005433.jpg,139,156,332,280,500,375,dog
005433.jpg,1,1,500,375,500,375,sofa
008498.jpg,47,90,488,335,500,358,boat
009792.jpg,24,151,148,358,500,375,chair
009792.jpg,151,199,374,343,500,375,chair
009792.jpg,150,152,263,303,500,375,person
009792.jpg,251,106,347,347,500,375,person
009792.jpg,374,168,500,351,500,375,person
009792.jpg,457,133,500,323,500,375,person
000946.jpg,16,108,387,283,500,375,train
000946.jpg,383,153,500,222,500,375,train
001480.jpg,166,52,500,376,500,376,sofa
001480.jpg,125,3,279,185,500,376,person
001480.jpg,138,31,329,251,500,376,person
001480.jpg,173,63,432,341,500,376,person
001480.jpg,146,332,255,376,500,376,person
001494.jpg,122,243,321,371,500,375,car
009745.jpg,347,184,431,229,500,375,car
009745.jpg,98,192,214,267,500,375,car
006476.jpg,133,198,146,238,500,368,person
006476.jpg,256,98,447,367,500,368,person
006476.jpg,217,200,479,367,500,368,motorbike
007768.jpg,289,36,500,375,500,375,person
007768.jpg,5,3,385,375,500,375,person
000007.jpg,141,50,500,330,500,333,car
002176.jpg,79,92,500,404,500,404,sofa
002176.jpg,96,29,465,389,500,404,person
002176.jpg,20,2,366,122,500,404,pottedplant
002176.jpg,337,1,500,124,500,404,pottedplant
004507.jpg,5,4,458,372,500,375,motorbike
000761.jpg,300,249,412,375,500,375,chair
000761.jpg,19,255,165,375,500,375,tvmonitor
000761.jpg,150,141,437,322,500,375,sofa
008329.jpg,54,141,369,233,500,333,car
009037.jpg,325,166,500,257,500,375,bus
006304.jpg,321,197,357,252,500,333,boat
004275.jpg,93,171,375,500,375,500,motorbike
004275.jpg,127,45,255,248,375,500,person
004275.jpg,307,132,340,196,375,500,pottedplant
004275.jpg,340,132,371,199,375,500,pottedplant
004275.jpg,322,32,372,98,375,500,pottedplant
006462.jpg,67,2,375,500,375,500,cat
005143.jpg,6,10,258,278,274,289,pottedplant
001325.jpg,79,151,351,261,500,379,boat
001325.jpg,288,166,471,251,500,379,boat
001325.jpg,382,4,494,119,500,379,boat
001325.jpg,5,293,259,354,500,379,boat
001325.jpg,138,324,493,373,500,379,boat
001325.jpg,365,293,492,353,500,379,boat
001325.jpg,222,119,270,176,500,379,person
001325.jpg,256,286,452,339,500,379,boat
001325.jpg,24,184,124,231,500,379,boat
007754.jpg,377,112,477,254,500,375,tvmonitor
007754.jpg,276,130,345,241,500,375,tvmonitor
007754.jpg,263,36,316,92,500,375,tvmonitor
007754.jpg,82,92,169,229,500,375,chair
007754.jpg,131,71,246,232,500,375,chair
008467.jpg,68,153,251,433,375,500,dog
008467.jpg,179,12,375,486,375,500,person
008467.jpg,276,11,340,97,375,500,head
008467.jpg,217,160,244,185,375,500,hand
008467.jpg,168,206,219,230,375,500,hand
008467.jpg,1,109,155,277,375,500,person
008467.jpg,100,110,148,163,375,500,head
008467.jpg,39,249,72,277,375,500,hand
008467.jpg,245,61,255,96,375,500,bottle
008467.jpg,172,60,179,95,375,500,bottle
008467.jpg,149,58,163,92,375,500,bottle
008467.jpg,123,61,128,91,375,500,bottle
008467.jpg,110,60,117,92,375,500,bottle
008467.jpg,88,60,97,90,375,500,bottle
008301.jpg,153,191,375,500,375,500,person
001443.jpg,33,32,314,373,500,374,cat
001443.jpg,1,95,124,374,500,374,chair
005625.jpg,65,50,500,375,500,375,bird
003254.jpg,210,132,301,205,500,375,bird
005631.jpg,1,118,206,498,375,500,bus
005631.jpg,199,242,260,415,375,500,bus
005631.jpg,261,267,279,351,375,500,bus
005631.jpg,273,290,303,376,375,500,person
005631.jpg,320,288,359,403,375,500,person
003240.jpg,184,141,374,278,374,500,car
003240.jpg,1,412,130,500,374,500,car
003240.jpg,49,339,111,416,374,500,bicycle
003240.jpg,4,1,145,31,374,500,car
008315.jpg,165,160,456,312,500,375,bus
008315.jpg,454,234,500,272,500,375,car
008315.jpg,477,238,500,297,500,375,car
008315.jpg,365,245,406,319,500,375,person
008315.jpg,359,270,408,341,500,375,motorbike
006338.jpg,1,1,391,273,500,307,train
000991.jpg,88,87,235,322,318,480,person
000991.jpg,113,117,218,471,318,480,horse
001457.jpg,136,121,350,264,500,375,sofa
001457.jpg,432,212,500,375,500,375,chair
007998.jpg,65,2,500,375,500,375,person
007998.jpg,1,1,119,247,500,375,person
007740.jpg,197,136,266,363,500,375,bottle
007740.jpg,279,75,337,326,500,375,bottle
007740.jpg,356,196,383,290,500,375,bottle
007740.jpg,239,144,318,353,500,375,bottle
006339.jpg,67,65,148,137,500,375,tvmonitor
006339.jpg,94,255,171,315,500,375,chair
006339.jpg,93,142,162,194,500,375,chair
006339.jpg,284,100,383,335,500,375,sofa
006339.jpg,284,166,371,238,500,375,person
006339.jpg,265,104,322,184,500,375,person
006339.jpg,81,128,183,199,500,375,person
006339.jpg,86,254,188,301,500,375,person
000748.jpg,47,100,440,246,500,292,bus
005630.jpg,135,1,352,288,352,288,cat
005156.jpg,57,131,412,360,500,375,motorbike
005156.jpg,171,50,337,346,500,375,person
005156.jpg,8,111,166,239,500,375,car
005156.jpg,2,91,31,231,500,375,car
008472.jpg,12,22,489,448,500,461,aeroplane
001330.jpg,176,172,210,213,500,375,car
001330.jpg,297,164,334,184,500,375,car
001330.jpg,167,164,342,310,500,375,car
001330.jpg,140,159,172,287,500,375,person
007999.jpg,93,210,456,375,500,375,sofa
007999.jpg,1,1,295,375,500,375,pottedplant
007999.jpg,298,1,394,282,500,375,pottedplant
007999.jpg,385,154,429,188,500,375,tvmonitor
008466.jpg,212,121,442,230,500,333,car
009778.jpg,18,114,163,251,500,375,train
001324.jpg,57,44,156,333,500,333,dog
001324.jpg,206,35,403,315,500,333,dog
003255.jpg,33,103,500,375,500,375,sofa
005624.jpg,206,51,338,291,500,333,bird
001442.jpg,73,68,429,333,500,333,cow
008300.jpg,3,1,500,330,500,333,aeroplane
007033.jpg,1,4,500,375,500,375,aeroplane
004512.jpg,94,190,315,317,500,332,dog
004512.jpg,114,128,161,211,500,332,dog
004512.jpg,385,1,460,180,500,332,person
004512.jpg,100,59,183,160,500,332,person
004512.jpg,1,119,99,320,500,332,person
004512.jpg,325,119,389,196,500,332,chair
002163.jpg,76,91,460,352,500,375,person
006305.jpg,205,77,429,375,500,375,cat
009036.jpg,287,263,474,405,500,405,bicycle
009036.jpg,1,170,61,241,500,405,bicycle
009036.jpg,2,36,108,212,500,405,bicycle
009036.jpg,303,132,475,387,500,405,person
009036.jpg,423,142,468,207,500,405,head
009036.jpg,447,301,464,325,500,405,hand
009036.jpg,365,277,387,302,500,405,hand
009036.jpg,357,356,391,384,500,405,foot
009036.jpg,303,326,328,364,500,405,foot
009036.jpg,29,2,111,129,500,405,person
009036.jpg,72,1,107,28,500,405,head
009036.jpg,88,88,102,110,500,405,hand
009036.jpg,1,29,69,238,500,405,person
009036.jpg,1,44,47,110,500,405,head
009036.jpg,27,217,51,242,500,405,hand
000774.jpg,85,36,447,225,500,313,train
000012.jpg,156,97,351,270,500,333,car
006463.jpg,1,4,236,333,500,333,person
006463.jpg,153,27,465,333,500,333,person
002605.jpg,249,209,305,244,500,333,boat
002605.jpg,432,227,457,239,500,333,boat
002605.jpg,411,210,433,239,500,333,boat
002605.jpg,339,192,369,241,500,333,boat
002605.jpg,98,224,121,240,500,333,boat
002605.jpg,1,218,30,238,500,333,boat
004274.jpg,272,5,500,298,500,375,tvmonitor
004274.jpg,1,1,270,298,500,375,pottedplant
002611.jpg,1,1,397,351,500,375,person
